telemetry_scenario_id,rows,anomaly_rate,future3_rate,future6_rate,bucket,split
CRSS24_202405902992_V2,24,0.0,0.0,0.0,0.613341777495421,train
CRSS24_202405903082_V1,24,0.0,0.0,0.0,0.33686511109975753,train
CRSS24_202405903082_V2,24,0.0,0.0,0.0,0.06333569112777145,train
CRSS24_202405903231_V1,24,0.0,0.0,0.0,0.5545787998835041,train
CRSS24_202405903231_V2,24,0.0,0.0,0.0,0.8247013073006415,validation
CRSS24_202405903232_V1,24,0.0,0.0,0.0,0.16098257390805115,train
CRSS24_202405903232_V2,24,0.0,0.0,0.0,0.4993509274207407,train
CRSS24_202405903242_V1,24,0.0,0.0,0.0,0.8257085692197337,validation
CRSS24_202405903242_V2,24,0.0,0.0,0.0,0.032230590710470124,train
CRSS24_202405903352_V1,24,0.0,0.0,0.0,0.24033752368770947,train
CRSS24_202405903352_V2,24,0.0,0.0,0.0,0.06102861628425974,train
CRSS24_202405903352_V3,24,0.0,0.0,0.0,0.9442180697676302,test
CRSS24_202405903361_V1,24,0.0,0.0,0.0,0.32261951042400194,train
CRSS24_202405903361_V2,24,0.0,0.0,0.0,0.27902417962416637,train
CRSS24_202405903379_V1,24,0.0,0.0,0.0,0.8419289600201717,validation
CRSS24_202405903379_V2,24,0.0,0.0,0.0,0.8665676519429701,test
CRSS24_202405903409_V1,24,0.0,0.0,0.0,0.29666427110709814,train
CRSS24_202405903502_V1,24,0.0,0.0,0.0,0.7445283973926046,validation
CRSS24_202405903531_V1,24,0.0,0.0,0.0,0.47823441016446666,train
CRSS24_202405903531_V2,24,0.0,0.0,0.0,0.5802608427080002,train
CRSS24_202405903532_V1,24,0.0,0.0,0.0,0.7549444154731334,validation
CRSS24_202405903534_V1,24,0.0,0.0,0.0,0.8348343330050898,validation
CRSS24_202405903534_V2,24,0.0,0.0,0.0,0.7395125368469191,validation
CRSS24_202405903542_V1,24,0.0,0.0,0.0,0.7190344274786846,validation
CRSS24_202405903542_V2,24,0.0,0.0,0.0,0.41097225677477484,train
CRSS24_202405903545_V1,24,0.0,0.0,0.0,0.09999496911186607,train
CRSS24_202405903581_V1,24,0.0,0.0,0.0,0.7471247664063994,validation
CRSS24_202405903581_V2,24,0.0,0.0,0.0,0.8009348352907539,validation
CRSS24_202405903598_V1,24,0.0,0.0,0.0,0.09499444023123813,train
CRSS24_202405903598_V2,24,0.0,0.0,0.0,0.6334275388236688,train
CRSS24_202405903679_V1,24,0.0,0.0,0.0,0.03171190107979623,train
CRSS24_202405903679_V2,24,0.0,0.0,0.0,0.14700446816790022,train
CRSS24_202405903702_V1,24,0.0,0.0,0.0,0.7341225277013431,validation
CRSS24_202405903702_V2,24,0.0,0.0,0.0,0.11531627274009312,train
CRSS24_202405903728_V1,24,0.0,0.0,0.0,0.36119589054984874,train
CRSS24_202405903750_V1,24,0.0,0.0,0.0,0.8298427122248901,validation
CRSS24_202405903750_V2,24,0.0,0.0,0.0,0.6275425121717952,train
CRSS24_202405903761_V1,24,0.0,0.0,0.0,0.5064497293220949,train
CRSS24_202405903761_V2,24,0.0,0.0,0.0,0.625484553777027,train
CRSS24_202405903788_V1,24,0.0,0.0,0.0,0.3734974140239641,train
CRSS24_202405903788_V2,24,0.0,0.0,0.0,0.1734305082758494,train
CRSS24_202405903793_V1,24,0.0,0.0,0.0,0.28099160973937054,train
CRSS24_202405903817_V1,24,0.0,0.0,0.0,0.12659617958743968,train
CRSS24_202405903817_V2,24,0.0,0.0,0.0,0.10360977219036077,train
CRSS24_202405903818_V1,24,0.0,0.0,0.0,0.46671461720641577,train
CRSS24_202405903818_V2,24,0.0,0.0,0.0,0.6027854291263003,train
CRSS24_202405903851_V1,24,0.0,0.0,0.0,0.6401721133478386,train
CRSS24_202405903851_V2,24,0.0,0.0,0.0,0.7992933361789429,validation
CRSS24_202405903867_V1,24,0.0,0.0,0.0,0.9804315329483784,test
CRSS24_202405903899_V1,24,0.0,0.0,0.0,0.12991767146855537,train
CRSS24_202405903899_V2,24,0.0,0.0,0.0,0.08677335830563059,train
CRSS24_202405903899_V3,24,0.0,0.0,0.0,0.6130985190656731,train
CRSS24_202405903910_V1,24,0.0,0.0,0.0,0.5557578919818061,train
CRSS24_202405903912_V1,24,0.0,0.0,0.0,0.6952056637255488,train
CRSS24_202405903915_V1,24,0.0,0.0,0.0,0.7660671057566225,validation
CRSS24_202405903915_V2,24,0.0,0.0,0.0,0.13538706398927305,train
CRSS24_202405903920_V1,24,0.0,0.0,0.0,0.3067570415574026,train
CRSS24_202405903941_V1,24,0.0,0.0,0.0,0.24836293799997375,train
CRSS24_202405903941_V2,24,0.0,0.0,0.0,0.9548215030121667,test
CRSS24_202405903954_V1,24,0.0,0.0,0.0,0.7066363365637689,validation
CRSS24_202405903954_V2,24,0.0,0.0,0.0,0.14412553774754647,train
CRSS24_202405903965_V1,24,0.0,0.0,0.0,0.2737071589272719,train
CRSS24_202405903965_V2,24,0.0,0.0,0.0,0.0038469012369976613,train
CRSS24_202405903982_V1,24,0.0,0.0,0.0,0.27257166576398806,train
CRSS24_202405903982_V2,24,0.0,0.0,0.0,0.7684976020288881,validation
CRSS24_202405904076_V1,24,0.0,0.0,0.0,0.9785723406771599,test
CRSS24_202405904076_V2,24,0.0,0.0,0.0,0.38266132920576756,train
CRSS24_202405904076_V3,24,0.0,0.0,0.0,0.5563650097596378,train
CRSS24_202405904099_V1,24,0.0,0.0,0.0,0.14098853225377123,train
CRSS24_202405904099_V2,24,0.0,0.0,0.0,0.7691864908601126,validation
CRSS24_202405904101_V1,24,0.0,0.0,0.0,0.9510249062327261,test
CRSS24_202405904110_V1,24,0.0,0.0,0.0,0.5883771990398823,train
CRSS24_202405904110_V2,24,0.0,0.0,0.0,0.6935555794494123,train
CRSS24_202405904110_V3,24,0.0,0.0,0.0,0.6445131538539457,train
CRSS24_202405904111_V1,24,0.0,0.0,0.0,0.22702709451015737,train
CRSS24_202405904117_V1,24,0.0,0.0,0.0,0.46140874187960496,train
CRSS24_202405904122_V1,24,0.0,0.0,0.0,0.5060244424981122,train
CRSS24_202405904153_V1,24,0.0,0.0,0.0,0.22185564325699947,train
CRSS24_202405904153_V2,24,0.0,0.0,0.0,0.793939895879929,validation
CRSS24_202405904253_V1,24,0.0,0.0,0.0,0.5047623602451669,train
CRSS24_202405904253_V2,24,0.0,0.0,0.0,0.6261401222148305,train
CRSS24_202405904263_V1,24,0.0,0.0,0.0,0.5105736415159362,train
CRSS24_202405904263_V2,24,0.0,0.0,0.0,0.3967320412389776,train
CRSS24_202405904263_V3,24,0.0,0.0,0.0,0.6839367062048839,train
CRSS24_202405904263_V4,24,0.0,0.0,0.0,0.3257141647221786,train
CRSS24_202405904313_V1,24,0.0,0.0,0.0,0.6696234570512603,train
CRSS24_202405904337_V1,24,0.0,0.0,0.0,0.10966793450286332,train
CRSS24_202405904337_V2,24,0.0,0.0,0.0,0.2502385967528072,train
CRSS24_202405904341_V1,24,0.0,0.0,0.0,0.1614783718626663,train
CRSS24_202405904341_V2,24,0.0,0.0,0.0,0.5049724661523878,train
CRSS24_202405904359_V1,24,0.0,0.0,0.0,0.6492049858554279,train
CRSS24_202405904359_V2,24,0.0,0.0,0.0,0.9702003709902522,test
CRSS24_202405904379_V1,24,0.0,0.0,0.0,0.774112750490688,validation
CRSS24_202405904379_V2,24,0.0,0.0,0.0,0.6007188858000373,train
CRSS24_202405904402_V1,24,0.0,0.0,0.0,0.31311134326111323,train
CRSS24_202405904402_V2,24,0.0,0.0,0.0,0.8187130013990014,validation
CRSS24_202405904413_V1,24,0.0,0.0,0.0,0.42459265944189223,train
CRSS24_202405904413_V2,24,0.0,0.0,0.0,0.31946070779102403,train
CRSS24_202405904417_V1,24,0.0,0.0,0.0,0.8806795980503502,test
CRSS24_202405904417_V2,24,0.0,0.0,0.0,0.9971101563417144,test
CRSS24_202405904434_V1,24,0.0,0.0,0.0,0.433726049594983,train
CRSS24_202405904436_V1,24,0.0,0.0,0.0,0.8594619955074652,test
CRSS24_202405904443_V1,24,0.0,0.0,0.0,0.08494848480563343,train
CRSS24_202405904444_V1,24,0.0,0.0,0.0,0.3391305707253354,train
CRSS24_202405904444_V2,24,1.0,0.9583333333333334,0.9583333333333334,0.9841271312870381,test
CRSS24_202405904467_V1,24,0.0,0.0,0.0,0.12254617412633872,train
CRSS24_202405904476_V1,24,0.0,0.0,0.0,0.41395617635314264,train
CRSS24_202405904489_V1,24,0.0,0.0,0.0,0.39842543736994857,train
CRSS24_202405904489_V2,24,0.0,0.0,0.0,0.0688591499507565,train
CRSS24_202405904501_V1,24,0.0,0.0,0.0,0.09534518679029895,train
CRSS24_202405904501_V2,24,0.0,0.0,0.0,0.3053523749824037,train
CRSS24_202405904503_V1,24,0.0,0.0,0.0,0.5064379283009185,train
CRSS24_202405904513_V1,24,0.0,0.0,0.0,0.24542115424885907,train
CRSS24_202405904532_V1,24,0.0,0.0,0.0,0.1857699314564862,train
CRSS24_202405904532_V2,24,0.0,0.0,0.0,0.010794896634946321,train
CRSS24_202405904554_V1,24,0.0,0.0,0.0,0.305650942564395,train
CRSS24_202405904554_V2,24,0.0,0.0,0.0,0.2618595311096542,train
CRSS24_202405904574_V1,24,0.0,0.0,0.0,0.297463795006616,train
CRSS24_202405904574_V2,24,0.0,0.0,0.0,0.21952226111188583,train
CRSS24_202405904643_V1,24,0.0,0.0,0.0,0.45962158787521107,train
CRSS24_202405904653_V1,24,0.0,0.0,0.0,0.8125694635819107,validation
CRSS24_202405904653_V2,24,0.0,0.0,0.0,0.8809387434462408,test
CRSS24_202405904662_V1,24,0.0,0.0,0.0,0.6535952290644859,train
CRSS24_202405904662_V2,24,0.0,0.0,0.0,0.12458662249254683,train
CRSS24_202405904671_V1,24,0.0,0.0,0.0,0.5511068630849726,train
CRSS24_202405904671_V2,24,0.0,0.0,0.0,0.503875865019829,train
CRSS24_202405904693_V1,24,0.0,0.0,0.0,0.216608032867454,train
CRSS24_202405904693_V2,24,0.0,0.0,0.0,0.7669782149062907,validation
CRSS24_202405904704_V1,24,0.0,0.0,0.0,0.49447352404111844,train
CRSS24_202405904723_V1,24,0.0,0.0,0.0,0.16790376095285262,train
CRSS24_202405904752_V1,24,0.0,0.0,0.0,0.9043499438335071,test
CRSS24_202405904752_V2,24,0.0,0.0,0.0,0.07602273348626279,train
CRSS24_202405904752_V3,24,0.0,0.0,0.0,0.38326894337853157,train
CRSS24_202405904754_V1,24,0.0,0.0,0.0,0.9558654934996426,test
CRSS24_202405904754_V2,24,0.0,0.0,0.0,0.12053900727083418,train
CRSS24_202405904754_V3,24,0.0,0.0,0.0,0.14143391049966075,train
CRSS24_202405904760_V1,24,1.0,0.9583333333333334,0.9583333333333334,0.816783170173127,validation
CRSS24_202405904760_V2,24,0.0,0.0,0.0,0.6013211693152136,train
CRSS24_202405904775_V1,24,0.0,0.0,0.0,0.24492035811881543,train
CRSS24_202405904785_V1,24,0.0,0.0,0.0,0.8345564293755583,validation
CRSS24_202405904787_V1,24,0.0,0.0,0.0,0.9500542976777195,test
CRSS24_202405904788_V1,24,0.0,0.0,0.0,0.5113260404931674,train
CRSS24_202405904795_V1,24,0.0,0.0,0.0,0.9624956508545428,test
CRSS24_202405904795_V2,24,0.0,0.0,0.0,0.2126849485125125,train
CRSS24_202405904802_V1,24,0.0,0.0,0.0,0.05411455339149445,train
CRSS24_202405904808_V1,24,0.0,0.0,0.0,0.14571728164928902,train
CRSS24_202405904809_V1,24,0.0,0.0,0.0,0.31987390208986444,train
CRSS24_202405904817_V1,24,0.0,0.0,0.0,0.055885209016475174,train
CRSS24_202405904817_V2,24,1.0,0.9583333333333334,0.9583333333333334,0.9008827935673489,test
CRSS24_202405904821_V1,24,0.0,0.0,0.0,0.903363797791154,test
CRSS24_202405904846_V1,24,0.0,0.0,0.0,0.7717963691735166,validation
CRSS24_202405904846_V2,24,0.0,0.0,0.0,0.35594026822502267,train
CRSS24_202405904879_V1,24,0.0,0.0,0.0,0.7148313486750311,validation
CRSS24_202405904879_V2,24,0.0,0.0,0.0,0.39128743586858905,train
CRSS24_202405904880_V1,24,0.0,0.0,0.0,0.8231873535139457,validation
CRSS24_202405904884_V1,24,0.0,0.0,0.0,0.1476047111553151,train
CRSS24_202405904905_V1,24,0.0,0.0,0.0,0.007435761859509107,train
CRSS24_202405904905_V2,24,0.0,0.0,0.0,0.8347375711507019,validation
CRSS24_202405904907_V1,24,0.0,0.0,0.0,0.9064306495493349,test
CRSS24_202405904911_V1,24,0.0,0.0,0.0,0.9707195733140035,test
CRSS24_202405904911_V2,24,0.0,0.0,0.0,0.33020261496543013,train
CRSS24_202405904926_V1,24,0.0,0.0,0.0,0.6535540382968155,train
CRSS24_202405904926_V2,24,0.0,0.0,0.0,0.8252262114140266,validation
CRSS24_202405904939_V1,24,0.0,0.0,0.0,0.5804289888079346,train
CRSS24_202405904939_V2,24,0.0,0.0,0.0,0.9521822060812689,test
CRSS24_202405904954_V1,24,0.0,0.0,0.0,0.6654258877191287,train
CRSS24_202405904956_V1,24,0.0,0.0,0.0,0.3163931838507748,train
CRSS24_202405904956_V2,24,0.0,0.0,0.0,0.547816709510008,train
CRSS24_202405904962_V1,24,0.0,0.0,0.0,0.48480135888904363,train
CRSS24_202405904962_V2,24,0.0,0.0,0.0,0.3949679651751574,train
CRSS24_202405904966_V1,24,0.0,0.0,0.0,0.608578995477543,train
CRSS24_202405904967_V1,24,0.0,0.0,0.0,0.32885651740451727,train
CRSS24_202405904967_V2,24,0.0,0.0,0.0,0.36762416045358964,train
CRSS24_202405904969_V1,24,0.0,0.0,0.0,0.9281845672354532,test
CRSS24_202405904969_V2,24,0.0,0.0,0.0,0.5162914156718859,train
CRSS24_202405904976_V1,24,0.0,0.0,0.0,0.7921706737932215,validation
CRSS24_202405904978_V1,24,0.0,0.0,0.0,0.5127862786205454,train
CRSS24_202405904978_V2,24,0.0,0.0,0.0,0.2497535027213752,train
CRSS24_202405904985_V1,24,0.0,0.0,0.0,0.04046053859415942,train
CRSS24_202405904989_V1,24,0.0,0.0,0.0,0.08510441963679725,train
CRSS24_202405904990_V1,24,0.0,0.0,0.0,0.830711359584404,validation
CRSS24_202405904990_V2,24,0.0,0.0,0.0,0.7431758669538368,validation
CRSS24_202405904992_V1,24,0.0,0.0,0.0,0.13458883136850522,train
CRSS24_202405904997_V1,24,0.0,0.0,0.0,0.7934776118009997,validation
CRSS24_202405904997_V2,24,0.0,0.0,0.0,0.6509981254700101,train
CRSS24_202405904998_V1,24,0.0,0.0,0.0,0.17315445378729014,train
CRSS24_202405905004_V1,24,0.0,0.0,0.0,0.8576769337192357,test
CRSS24_202405905004_V2,24,0.0,0.0,0.0,0.7555615524192251,validation
CRSS24_202405905004_V3,24,0.0,0.0,0.0,0.8936601648790902,test
CRSS24_202405905017_V1,24,0.0,0.0,0.0,0.16507140550880492,train
CRSS24_202405905017_V2,24,0.0,0.0,0.0,0.154059145868304,train
CRSS24_202405905031_V1,24,0.0,0.0,0.0,0.14059951997841696,train
CRSS24_202405905031_V2,24,0.0,0.0,0.0,0.7596181753928816,validation
CRSS24_202405905032_V1,24,0.0,0.0,0.0,0.03849138320388538,train
CRSS24_202405905032_V2,24,0.0,0.0,0.0,0.2556185315492606,train
CRSS24_202405905037_V1,24,0.0,0.0,0.0,0.19289844813591298,train
CRSS24_202405905037_V2,24,0.0,0.0,0.0,0.0645245297496497,train
CRSS24_202405905044_V1,24,0.0,0.0,0.0,0.7736702502643853,validation
CRSS24_202405905044_V2,24,1.0,0.9583333333333334,0.9583333333333334,0.4189330882902567,train
CRSS24_202405905057_V1,24,0.0,0.0,0.0,0.4440990659510947,train
CRSS24_202405905057_V2,24,0.0,0.0,0.0,0.3939178640474374,train
CRSS24_202405905071_V1,24,0.0,0.0,0.0,0.9887196440223417,test
CRSS24_202405905071_V2,24,0.0,0.0,0.0,0.9896831475174248,test
CRSS24_202405905076_V1,24,0.0,0.0,0.0,0.6990481353595499,train
CRSS24_202405905076_V2,24,0.0,0.0,0.0,0.8876706079784014,test
CRSS24_202405905101_V1,24,0.0,0.0,0.0,0.9027593261335882,test
CRSS24_202405905101_V2,24,0.0,0.0,0.0,0.5492754950069998,train
CRSS24_202405905109_V1,24,0.0,0.0,0.0,0.5033600669129193,train
CRSS24_202405905109_V2,24,0.0,0.0,0.0,0.11027271419537084,train
CRSS24_202405905116_V1,24,0.0,0.0,0.0,0.9075696540315565,test
CRSS24_202405905125_V1,24,0.0,0.0,0.0,0.5305552190473665,train
CRSS24_202405905125_V2,24,0.0,0.0,0.0,0.004859711044668153,train
CRSS24_202405905127_V1,24,0.0,0.0,0.0,0.25097725359978557,train
CRSS24_202405905133_V1,24,0.0,0.0,0.0,0.2612689552505661,train
CRSS24_202405905133_V2,24,0.0,0.0,0.0,0.28874018538946755,train
CRSS24_202405905133_V3,24,0.0,0.0,0.0,0.8254775786366029,validation
CRSS24_202405905156_V1,24,0.0,0.0,0.0,0.22723340900317612,train
CRSS24_202405905156_V2,24,0.0,0.0,0.0,0.14169394135048938,train
CRSS24_202405905157_V1,24,0.0,0.0,0.0,0.07295163070618911,train
CRSS24_202405905174_V1,24,0.0,0.0,0.0,0.17789073408997869,train
CRSS24_202405905174_V2,24,0.0,0.0,0.0,0.35806215423114185,train
CRSS24_202405905174_V3,24,0.0,0.0,0.0,0.9554428676970869,test
CRSS24_202405905178_V1,24,0.0,0.0,0.0,0.9104468975938966,test
CRSS24_202405905186_V1,24,1.0,0.9583333333333334,0.9583333333333334,0.912425649797643,test
CRSS24_202405905186_V2,24,0.0,0.0,0.0,0.5505517810933646,train
CRSS24_202405905191_V1,24,0.0,0.0,0.0,0.15832787499724138,train
CRSS24_202405905206_V1,24,0.0,0.0,0.0,0.7845115302560179,validation
CRSS24_202405905206_V2,24,0.0,0.0,0.0,0.683926858167147,train
CRSS24_202405905212_V1,24,1.0,0.9583333333333334,0.9583333333333334,0.8428732035315766,validation
CRSS24_202405905212_V2,24,0.0,0.0,0.0,0.2803956336063323,train
CRSS24_202405905220_V1,24,0.0,0.0,0.0,0.9599378872569506,test
CRSS24_202405905227_V1,24,0.0,0.0,0.0,0.67154704003398,train
CRSS24_202405905227_V2,24,0.0,0.0,0.0,0.3350099314318527,train
CRSS24_202405905229_V1,24,0.0,0.0,0.0,0.7760807244982758,validation
CRSS24_202405905229_V2,24,0.0,0.0,0.0,0.6620317710707969,train
CRSS24_202405905233_V1,24,0.0,0.0,0.0,0.6094756393249788,train
CRSS24_202405905233_V2,24,0.0,0.0,0.0,0.7845821219460531,validation
CRSS24_202405905234_V1,24,0.0,0.0,0.0,0.25212330516710024,train
CRSS24_202405905234_V2,24,0.0,0.0,0.0,0.14562949332074018,train
CRSS24_202405905236_V1,24,0.0,0.0,0.0,0.48073810932243666,train
CRSS24_202405905236_V2,24,0.0,0.0,0.0,0.918903833934782,test
CRSS24_202405905237_V1,24,0.0,0.0,0.0,0.30010240322446974,train
CRSS24_202405905237_V2,24,0.0,0.0,0.0,0.44872316216321734,train
CRSS24_202405905237_V3,24,0.0,0.0,0.0,0.9142876784117631,test
CRSS24_202405905239_V1,24,0.0,0.0,0.0,0.8964882443883662,test
CRSS24_202405905243_V1,24,0.0,0.0,0.0,0.8429722007929749,validation
CRSS24_202405905252_V1,24,0.0,0.0,0.0,0.5745101360544819,train
CRSS24_202405905252_V2,24,0.0,0.0,0.0,0.27538266318742716,train
CRSS24_202405905262_V1,24,0.0,0.0,0.0,0.15644916057503996,train
CRSS24_202405905262_V2,24,0.0,0.0,0.0,0.289611905647817,train
CRSS24_202405905264_V1,24,0.0,0.0,0.0,0.92286841872215,test
CRSS24_202405905267_V1,24,0.0,0.0,0.0,0.1421410104125135,train
CRSS24_202405905267_V2,24,0.0,0.0,0.0,0.24196382408076056,train
CRSS24_202405905267_V3,24,1.0,0.9583333333333334,0.9583333333333334,0.9143603609209788,test
CRSS24_202405905279_V1,24,0.0,0.0,0.0,0.9427140408527838,test
CRSS24_202405905292_V1,24,0.0,0.0,0.0,0.5133972343787079,train
CRSS24_202405905292_V2,24,0.0,0.0,0.0,0.24608152831114863,train
CRSS24_202405905296_V1,24,0.0,0.0,0.0,0.30340185326137625,train
CRSS24_202405905316_V1,24,0.0,0.0,0.0,0.1362653947752587,train
CRSS24_202405905316_V2,24,0.0,0.0,0.0,0.1657700301533961,train
CRSS24_202405905327_V1,24,1.0,0.9583333333333334,0.9583333333333334,0.7067014192479433,validation
CRSS24_202405905327_V2,24,1.0,0.9583333333333334,0.9583333333333334,0.8636695311553007,test
CRSS24_202405905335_V1,24,0.0,0.0,0.0,0.9516378394215456,test
CRSS24_202405905344_V1,24,0.0,0.0,0.0,0.058082133545093735,train
CRSS24_202405905345_V1,24,0.0,0.0,0.0,0.8894021995108115,test
CRSS24_202405905345_V2,24,0.0,0.0,0.0,0.2335615251757115,train
CRSS24_202405905364_V1,24,0.0,0.0,0.0,0.8022263363940237,validation
CRSS24_202405905364_V2,24,1.0,0.9583333333333334,0.9583333333333334,0.5709435624468474,train
CRSS24_202405905371_V1,24,0.0,0.0,0.0,0.6145589399651064,train
CRSS24_202405905371_V2,24,0.0,0.0,0.0,0.5422417192119736,train
CRSS24_202405905391_V1,24,0.0,0.0,0.0,0.948629409528484,test
CRSS24_202405905440_V1,24,0.0,0.0,0.0,0.855706908939338,test
CRSS24_202405905440_V2,24,0.0,0.0,0.0,0.9925427963008505,test
CRSS24_202405905452_V1,24,0.0,0.0,0.0,0.6400468574464431,train
CRSS24_202405905452_V2,24,0.0,0.0,0.0,0.6113798989940854,train
CRSS24_202405905466_V1,24,0.0,0.0,0.0,0.10599104201094971,train
CRSS24_202405905470_V1,24,0.0,0.0,0.0,0.36407450734732544,train
CRSS24_202405905470_V2,24,0.0,0.0,0.0,0.2806874302403739,train
CRSS24_202405905477_V1,24,0.0,0.0,0.0,0.1171386020996465,train
CRSS24_202405905477_V2,24,0.0,0.0,0.0,0.9425295400299434,test
CRSS24_202405905486_V2,24,0.0,0.0,0.0,0.8317698516956926,validation
CRSS24_202405905492_V1,24,0.0,0.0,0.0,0.998366783139847,test
CRSS24_202405905492_V2,24,0.0,0.0,0.0,0.947993375348857,test
CRSS24_202405905493_V1,24,0.0,0.0,0.0,0.16859789685546372,train
CRSS24_202405905501_V1,24,0.0,0.0,0.0,0.7261694317511678,validation
CRSS24_202405905501_V2,24,0.0,0.0,0.0,0.6783143786430159,train
CRSS24_202405905506_V1,24,0.0,0.0,0.0,0.19845118215271532,train
CRSS24_202405905506_V2,24,0.0,0.0,0.0,0.39315156438228477,train
CRSS24_202405905507_V1,24,0.0,0.0,0.0,0.9688446854634315,test
CRSS24_202405905516_V1,24,1.0,0.9583333333333334,0.9583333333333334,0.33687301639860334,train
CRSS24_202405905516_V2,24,0.0,0.0,0.0,0.4438054374055484,train
CRSS24_202405905526_V1,24,0.0,0.0,0.0,0.36696982857933497,train
CRSS24_202405905526_V2,24,0.0,0.0,0.0,0.5366656590571314,train
CRSS24_202405905532_V1,24,0.0,0.0,0.0,0.4827773749089747,train
CRSS24_202405905532_V2,24,0.0,0.0,0.0,0.1552610155556493,train
CRSS24_202405905536_V1,24,0.0,0.0,0.0,0.6833696613748022,train
CRSS24_202405905539_V1,24,0.0,0.0,0.0,0.8757035676100532,test
CRSS24_202405905539_V2,24,0.0,0.0,0.0,0.7074084730603286,validation
CRSS24_202405905540_V1,24,0.0,0.0,0.0,0.7472468723420163,validation
CRSS24_202405905540_V2,24,0.0,0.0,0.0,0.8567838621923662,test
CRSS24_202405905542_V1,24,0.0,0.0,0.0,0.601309736399285,train
CRSS24_202405905542_V2,24,0.0,0.0,0.0,0.6838073825193121,train
CRSS24_202405905544_V1,24,1.0,0.9583333333333334,0.9583333333333334,0.46068043458757,train
CRSS24_202405905544_V2,24,0.0,0.0,0.0,0.89735647940481,test
CRSS24_202405905575_V1,24,0.0,0.0,0.0,0.4233128634335736,train
CRSS24_202405905582_V1,24,0.0,0.0,0.0,0.2729597376363724,train
CRSS24_202405905625_V1,24,0.0,0.0,0.0,0.18973153414896957,train
CRSS24_202405905625_V2,24,0.0,0.0,0.0,0.8923009310132594,test
CRSS24_202405905663_V1,24,0.0,0.0,0.0,0.4488207577841405,train
CRSS24_202405905663_V2,24,0.0,0.0,0.0,0.7020695891003287,validation
CRSS24_202405905669_V1,24,0.0,0.0,0.0,0.0055180673965993495,train
CRSS24_202405905683_V1,24,0.0,0.0,0.0,0.6831531656633953,train
CRSS24_202405905696_V1,24,0.0,0.0,0.0,0.8399907599296399,validation
CRSS24_202405905696_V2,24,0.0,0.0,0.0,0.9641086892141282,test
CRSS24_202405905726_V1,24,0.0,0.0,0.0,0.8764816645710919,test
CRSS24_202405905726_V2,24,0.0,0.0,0.0,0.9578782908986039,test
CRSS24_202405905738_V1,24,0.0,0.0,0.0,0.6397648287563968,train
CRSS24_202405905744_V1,24,0.0,0.0,0.0,0.7660139162945594,validation
CRSS24_202405905744_V2,24,0.0,0.0,0.0,0.49696842057094176,train
CRSS24_202405905747_V1,24,0.0,0.0,0.0,0.5224475598713494,train
CRSS24_202405905750_V1,24,0.0,0.0,0.0,0.6213664642119237,train
CRSS24_202405905750_V2,24,0.0,0.0,0.0,0.255203601730802,train
CRSS24_202405905752_V1,24,0.0,0.0,0.0,0.03456086293667575,train
CRSS24_202405905774_V1,24,0.0,0.0,0.0,0.8996496605453197,test
CRSS24_202405905775_V1,24,0.0,0.0,0.0,0.9689288351146804,test
CRSS24_202405905775_V2,24,0.0,0.0,0.0,0.2727680460719317,train
CRSS24_202405905777_V1,24,0.0,0.0,0.0,0.8046713936619161,validation
CRSS24_202405905782_V1,24,0.0,0.0,0.0,0.35995369808747285,train
CRSS24_202405905782_V2,24,0.0,0.0,0.0,0.9664233645811732,test
CRSS24_202405905785_V1,24,0.0,0.0,0.0,0.24937765538910814,train
CRSS24_202405905785_V2,24,0.0,0.0,0.0,0.1299360841815211,train
CRSS24_202405905787_V1,24,0.0,0.0,0.0,0.042077705972380405,train
CRSS24_202405905787_V2,24,0.0,0.0,0.0,0.6058636274202409,train
CRSS24_202405905787_V3,24,0.0,0.0,0.0,0.5680306536536736,train
CRSS24_202405905787_V4,24,0.0,0.0,0.0,0.3714941102944999,train
CRSS24_202405905788_V1,24,0.0,0.0,0.0,0.16434436574679434,train
CRSS24_202405905788_V2,24,0.0,0.0,0.0,0.3886945858571433,train
CRSS24_202405905790_V1,24,0.0,0.0,0.0,0.47905300242804294,train
CRSS24_202405905790_V2,24,0.0,0.0,0.0,0.2182923332364979,train
CRSS24_202405905805_V1,24,0.0,0.0,0.0,0.26110488717935626,train
CRSS24_202405905805_V2,24,0.0,0.0,0.0,0.7714286308669086,validation
CRSS24_202405905814_V1,24,0.0,0.0,0.0,0.10317852001245564,train
CRSS24_202405905814_V2,24,0.0,0.0,0.0,0.8870884375383817,test
CRSS24_202405905828_V1,24,0.0,0.0,0.0,0.9561308906311474,test
CRSS24_202405905828_V2,24,0.0,0.0,0.0,0.7185597682182118,validation
CRSS24_202405905835_V1,24,0.0,0.0,0.0,0.579519571172893,train
CRSS24_202405905835_V2,24,0.0,0.0,0.0,0.5980694609689688,train
CRSS24_202405905870_V1,24,0.0,0.0,0.0,0.23051079647394615,train
CRSS24_202405905870_V2,24,0.0,0.0,0.0,0.5451537406875644,train
CRSS24_202405905886_V1,24,0.0,0.0,0.0,0.7163954802594137,validation
CRSS24_202405905902_V1,24,0.0,0.0,0.0,0.34517232173708556,train
CRSS24_202405905902_V2,24,0.0,0.0,0.0,0.5259733224580934,train
CRSS24_202405905912_V1,24,0.0,0.0,0.0,0.7670655471196085,validation
CRSS24_202405905912_V2,24,0.0,0.0,0.0,0.176062965340927,train
