timestamp_s,step,vehicle_id,scenario,VehicleSpeed,WheelSpeedFL,WheelSpeedFR,SteeringAngle,LongitudinalAcceleration,LateralAcceleration,YawRate,speed_wheel_speed_error,steering_yaw_joint_magnitude,Accelerator,BrakePressure,BrakeStatus,RegenCommand,VCUState,MotorRPM,TorqueCommand,RegenAvailable,TorqueFeedback,MotorTemperature,InverterTemperature,InverterState,SOC,SOH,HVVoltage,HVCurrent,BatteryTemperature,CellVoltageDeviation,CellTemperatureDeviation,BMSState,IsolationStatus,ContactorState,PrechargeState,ChargingState,ConnectorState,ChargeCurrent,VCUHeartbeat,BMSHeartbeat,InverterHeartbeat,GatewayHeartbeat,SequenceCounter,RCMHeartbeat,OccupantSensorHeartbeat,RestraintGatewayHeartbeat,RestraintSequenceCounter,can_frame_interval_s,DiagnosticState,IntegrityStatus,GatewayIntegrity,DriverSeatbelt,PassengerSeatbelt,DriverPretensioner,PassengerPretensioner,RolloverStatus,RestraintDiagnostic,RestraintIntegrity,RestraintSequence,DriverAirbag,PassengerAirbag,SideAirbag,CurtainAirbag,ImpactSeverity,DriverOccupant,PassengerOccupant,DriverPosition,PassengerPosition,CrashEventStatus,AuxBatteryVoltage,AuxBatteryStatus,cp_speed_consistency_error,cp_brake_consistency_error,cp_torque_tracking_error,cp_steering_yaw_consistency,cp_hv_power_kw,cp_battery_temperature_abs,accelerator_torque_joint,laboratory_generated,physical_vehicle,direct_actuation
4.7,94,EV-LAB-001,NORMAL_BASELINE,68.12,68.5,67.99,3.8000000000000003,-0.03,0.01,3.1,0.125,6.9,40.400000000000006,0.8,1.0,0.8,2.0,3746.0,127.80000000000001,1.0,125.10000000000001,80.0,68.0,2.0,80.0,98.0,398.8,89.7,31.0,0.011,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,94.0,1.0,1.0,1.0,94.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.540000000000001,1.0,0.125,0.0,2.700000000000003,6.9,35.77236,31.0,5163.120000000001,True,False,False
4.75,95,EV-LAB-001,NORMAL_BASELINE,68.1,68.37,67.86,3.8000000000000003,-0.03,0.01,3.0,0.01500000000001478,6.800000000000001,39.2,0.9,1.0,0.8,2.0,3746.0,126.4,1.0,125.4,80.0,68.0,2.0,80.0,98.0,398.20000000000005,88.80000000000001,31.0,0.01,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,95.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.56,1.0,0.01500000000001478,0.0,1.0,6.800000000000001,35.36016000000001,31.0,4954.880000000001,True,False,False
4.8,96,EV-LAB-001,NORMAL_BASELINE,68.08,68.37,67.82000000000001,3.7,-0.04,0.02,2.9000000000000004,0.015000000000000568,6.6000000000000005,38.800000000000004,1.0,1.0,0.8,2.0,3744.0,126.0,1.0,126.30000000000001,80.0,67.0,2.0,80.0,98.0,398.1,89.0,32.0,0.011,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,96.0,1.0,1.0,1.0,96.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.66,1.0,0.015000000000000568,0.0,0.30000000000001137,6.6000000000000005,35.4309,32.0,4888.8,True,False,False
4.85,97,EV-LAB-001,NORMAL_BASELINE,68.06,68.38,67.79,3.7,-0.04,0.01,3.0,0.025000000000005684,6.7,40.0,1.0,1.0,0.8,2.0,3743.0,127.2,1.0,126.2,80.0,68.0,2.0,80.0,98.0,398.5,88.2,31.0,0.011,1.7000000000000002,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,97.0,1.0,1.0,1.0,97.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.025000000000005684,0.0,1.0,6.7,35.14770000000001,31.0,5088.0,True,False,False
4.9,98,EV-LAB-001,NORMAL_BASELINE,68.04,68.28,67.85,3.6,-0.05,0.01,2.9000000000000004,0.024999999999991473,6.5,39.6,1.1,1.0,0.8,2.0,3742.0,127.0,1.0,131.8,79.0,68.0,2.0,80.0,98.0,398.40000000000003,89.10000000000001,32.0,0.01,1.8,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,98.0,1.0,1.0,1.0,98.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.63,1.0,0.024999999999991473,0.0,4.800000000000011,6.5,35.49744000000001,32.0,5029.2,True,False,False
4.95,99,EV-LAB-001,NORMAL_BASELINE,68.02,68.32000000000001,67.71000000000001,3.6,-0.05,0.01,2.9000000000000004,0.004999999999981242,6.5,39.6,1.2000000000000002,1.0,0.8,2.0,3741.0,126.60000000000001,1.0,126.7,79.0,68.0,2.0,80.0,98.0,398.8,89.0,31.0,0.01,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,99.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.004999999999981242,0.0,0.09999999999999432,6.5,35.4932,31.0,5013.360000000001,True,False,False
5.0,100,EV-LAB-001,NORMAL_BASELINE,67.99,68.23,67.81,3.6,-0.05,0.01,2.9000000000000004,0.030000000000015348,6.5,39.2,1.3,1.0,1.2000000000000002,2.0,3739.0,126.2,1.0,126.4,80.0,67.0,2.0,80.0,98.0,398.90000000000003,87.60000000000001,31.0,0.012,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,100.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.030000000000015348,0.0,0.20000000000000284,6.5,34.94364000000001,31.0,4947.040000000001,True,False,False
5.05,101,EV-LAB-001,NORMAL_BASELINE,67.96000000000001,68.22,67.85,3.5,-0.05,0.01,2.8000000000000003,0.07499999999998863,6.300000000000001,40.0,1.4000000000000001,1.0,1.2000000000000002,2.0,3738.0,127.0,1.0,126.9,80.0,67.0,2.0,80.0,98.0,398.0,88.7,31.0,0.012,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,101.0,1.0,1.0,1.0,101.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.52,1.0,0.07499999999998863,0.0,0.09999999999999432,6.300000000000001,35.3026,31.0,5080.0,True,False,False
5.1,102,EV-LAB-001,NORMAL_BASELINE,67.93,68.18,67.75,3.5,-0.06,0.01,2.7,0.03499999999999659,6.2,39.6,1.4000000000000001,1.0,1.2000000000000002,2.0,3736.0,126.5,1.0,124.4,80.0,68.0,2.0,80.0,98.0,398.6,86.9,31.0,0.013000000000000001,1.7000000000000002,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,102.0,1.0,1.0,1.0,102.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.66,1.0,0.03499999999999659,0.0,2.0999999999999943,6.2,34.63834000000001,31.0,5009.400000000001,True,False,False
5.15,103,EV-LAB-001,NORMAL_BASELINE,67.91,68.03,67.73,3.4000000000000004,-0.06,0.01,2.7,0.030000000000001137,6.1000000000000005,40.800000000000004,1.5,1.0,1.2000000000000002,2.0,3735.0,128.20000000000002,1.0,129.20000000000002,80.0,66.0,2.0,80.0,98.0,398.1,89.9,31.0,0.012,2.3000000000000003,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,103.0,1.0,1.0,1.0,103.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.59,1.0,0.030000000000001137,0.0,1.0,6.1000000000000005,35.789190000000005,31.0,5230.560000000001,True,False,False
5.2,104,EV-LAB-001,NORMAL_BASELINE,67.87,68.06,67.66,3.4000000000000004,-0.06,0.01,2.7,0.010000000000005116,6.1000000000000005,38.800000000000004,1.6,1.0,1.2000000000000002,2.0,3733.0,125.60000000000001,1.0,127.60000000000001,79.0,68.0,2.0,80.0,98.0,398.70000000000005,87.2,31.0,0.013000000000000001,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,104.0,1.0,1.0,1.0,104.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.010000000000005116,0.0,2.0,6.1000000000000005,34.76664000000001,31.0,4873.280000000001,True,False,False
5.25,105,EV-LAB-001,NORMAL_BASELINE,67.84,68.18,67.63,3.4000000000000004,-0.07,0.0,2.7,0.06499999999999773,6.1000000000000005,38.400000000000006,1.7000000000000002,1.0,1.2000000000000002,2.0,3731.0,124.9,1.0,124.60000000000001,80.0,68.0,2.0,80.0,98.0,398.5,87.0,31.0,0.01,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,105.0,1.0,1.0,1.0,105.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.63,1.0,0.06499999999999773,0.0,0.29999999999999716,6.1000000000000005,34.6695,31.0,4796.160000000001,True,False,False
5.3,106,EV-LAB-001,NORMAL_BASELINE,67.81,68.02,67.71000000000001,3.3000000000000003,-0.07,0.0,2.7,0.05500000000000682,6.0,39.6,1.7000000000000002,1.0,1.2000000000000002,2.0,3729.0,126.4,1.0,126.80000000000001,80.0,68.0,2.0,80.0,98.0,398.70000000000005,87.80000000000001,31.0,0.012,2.4000000000000004,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,106.0,1.0,1.0,1.0,106.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.63,1.0,0.05500000000000682,0.0,0.4000000000000057,6.0,35.005860000000006,31.0,5005.4400000000005,True,False,False
5.35,107,EV-LAB-001,NORMAL_BASELINE,67.77,67.93,67.68,3.3000000000000003,-0.07,0.0,2.5,0.0350000000000108,5.800000000000001,40.400000000000006,1.8,1.0,1.6,2.0,3727.0,127.4,1.0,129.0,80.0,67.0,2.0,80.0,98.0,398.5,88.9,32.0,0.013000000000000001,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,107.0,1.0,1.0,1.0,107.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.0350000000000108,0.0,1.5999999999999943,5.800000000000001,35.42665,32.0,5146.960000000001,True,False,False
5.4,108,EV-LAB-001,NORMAL_BASELINE,67.74,67.9,67.36,3.2,-0.07,0.0,2.7,0.10999999999999943,5.9,38.800000000000004,1.9000000000000001,1.0,1.6,2.0,3725.0,125.5,1.0,124.7,79.0,67.0,2.0,80.0,98.0,398.0,88.7,31.0,0.013000000000000001,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,108.0,1.0,1.0,1.0,108.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.63,1.0,0.10999999999999943,0.0,0.7999999999999972,5.9,35.3026,31.0,4869.400000000001,True,False,False
5.45,109,EV-LAB-001,NORMAL_BASELINE,67.7,67.94,67.56,3.2,-0.08,0.0,2.6,0.04999999999999716,5.800000000000001,39.6,1.9000000000000001,1.0,1.6,2.0,3723.0,126.10000000000001,1.0,129.4,79.0,68.0,2.0,80.0,98.0,398.3,88.30000000000001,31.0,0.01,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,109.0,1.0,1.0,1.0,109.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.63,1.0,0.04999999999999716,0.0,3.299999999999997,5.800000000000001,35.16989000000001,31.0,4993.56,True,False,False
5.5,110,EV-LAB-001,NORMAL_BASELINE,67.66,67.95,67.4,3.2,-0.08,0.01,2.5,0.01500000000001478,5.7,38.400000000000006,2.0,1.0,1.6,2.0,3721.0,124.60000000000001,1.0,123.80000000000001,79.0,68.0,2.0,80.0,98.0,398.90000000000003,86.0,31.0,0.011,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,110.0,1.0,1.0,1.0,110.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.01500000000001478,0.0,0.7999999999999972,5.7,34.3054,31.0,4784.640000000001,True,False,False
5.55,111,EV-LAB-001,NORMAL_BASELINE,67.62,67.96000000000001,67.53,3.1,-0.08,0.01,2.5,0.125,5.6,38.800000000000004,2.0,1.0,1.6,2.0,3719.0,125.4,1.0,127.4,80.0,66.0,2.0,80.0,98.0,398.0,87.30000000000001,31.0,0.013000000000000001,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,111.0,1.0,1.0,1.0,111.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.59,1.0,0.125,0.0,2.0,5.6,34.745400000000004,31.0,4865.52,True,False,False
5.6,112,EV-LAB-001,NORMAL_BASELINE,67.58,67.84,67.35,3.1,-0.08,0.01,2.4000000000000004,0.015000000000000568,5.5,38.800000000000004,2.1,1.0,1.6,2.0,3717.0,125.2,1.0,125.9,81.0,66.0,2.0,80.0,98.0,398.0,89.30000000000001,31.0,0.009000000000000001,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,112.0,1.0,1.0,1.0,112.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.015000000000000568,0.0,0.7000000000000028,5.5,35.5414,31.0,4857.76,True,False,False
5.65,113,EV-LAB-001,NORMAL_BASELINE,67.54,67.83,67.35,3.0,-0.08,0.01,2.4000000000000004,0.04999999999999716,5.4,39.2,2.1,1.0,1.6,2.0,3715.0,125.9,1.0,128.0,80.0,67.0,2.0,80.0,98.0,397.90000000000003,90.10000000000001,32.0,0.01,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,113.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,113.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.59,1.0,0.04999999999999716,0.0,2.0999999999999943,5.4,35.85079000000001,32.0,4935.280000000001,True,False,False
5.7,114,EV-LAB-001,NORMAL_BASELINE,67.5,67.71000000000001,67.39,3.0,-0.09,0.0,2.4000000000000004,0.05000000000001137,5.4,40.400000000000006,2.2,1.0,1.6,2.0,3712.0,127.0,1.0,126.7,79.0,67.0,2.0,80.0,98.0,398.1,87.60000000000001,31.0,0.01,1.7000000000000002,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,114.0,1.0,1.0,1.0,114.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,114.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.6,1.0,0.05000000000001137,0.0,0.29999999999999716,5.4,34.873560000000005,31.0,5130.800000000001,True,False,False
5.75,115,EV-LAB-001,NORMAL_BASELINE,67.45,67.64,67.17,2.9000000000000004,-0.09,0.0,2.3000000000000003,0.045000000000001705,5.200000000000001,38.800000000000004,2.2,1.0,1.6,2.0,3710.0,125.30000000000001,1.0,126.4,80.0,67.0,2.0,80.0,98.0,397.90000000000003,87.7,31.0,0.017,1.7000000000000002,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,115.0,1.0,1.0,1.0,115.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.57,1.0,0.045000000000001705,0.0,1.0999999999999943,5.200000000000001,34.895830000000004,31.0,4861.640000000001,True,False,False
5.8,116,EV-LAB-001,NORMAL_BASELINE,67.41,67.68,67.22,2.9000000000000004,-0.09,0.0,2.3000000000000003,0.04000000000000625,5.200000000000001,40.400000000000006,2.3000000000000003,1.0,2.0,2.0,3707.0,126.9,1.0,128.8,80.0,67.0,2.0,80.0,98.0,398.20000000000005,90.30000000000001,31.0,0.008,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,116.0,1.0,1.0,1.0,116.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.64,1.0,0.04000000000000625,0.0,1.9000000000000057,5.200000000000001,35.957460000000005,31.0,5126.760000000001,True,False,False
5.85,117,EV-LAB-001,NORMAL_BASELINE,67.36,67.58,67.24,2.9000000000000004,-0.09,0.0,2.3000000000000003,0.04999999999999716,5.200000000000001,40.400000000000006,2.3000000000000003,1.0,2.0,2.0,3705.0,127.10000000000001,1.0,127.80000000000001,80.0,67.0,2.0,80.0,98.0,398.1,89.9,31.0,0.016,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,117.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.04999999999999716,0.0,0.7000000000000028,5.200000000000001,35.789190000000005,31.0,5134.840000000001,True,False,False
5.9,118,EV-LAB-001,NORMAL_BASELINE,67.32000000000001,67.57000000000001,67.02,2.8000000000000003,-0.09,0.0,2.2,0.025000000000005684,5.0,40.0,2.3000000000000003,1.0,2.0,2.0,3702.0,126.4,1.0,126.7,80.0,66.0,2.0,80.0,98.0,398.90000000000003,88.10000000000001,31.0,0.012,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,118.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,118.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.6,1.0,0.025000000000005684,0.0,0.29999999999999716,5.0,35.14309,31.0,5056.0,True,False,False
5.95,119,EV-LAB-001,NORMAL_BASELINE,67.27,67.47,67.0,2.8000000000000003,-0.09,0.0,2.2,0.03499999999999659,5.0,38.400000000000006,2.4000000000000004,1.0,2.0,2.0,3700.0,124.60000000000001,1.0,126.0,79.0,67.0,2.0,80.0,98.0,398.40000000000003,85.60000000000001,31.0,0.014,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,119.0,1.0,1.0,1.0,119.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.59,1.0,0.03499999999999659,0.0,1.3999999999999915,5.0,34.10304000000001,31.0,4784.640000000001,True,False,False
6.0,120,EV-LAB-001,NORMAL_BASELINE,67.22,67.34,67.02,2.7,-0.1,0.0,2.3000000000000003,0.03999999999999204,5.0,40.0,2.4000000000000004,1.0,2.0,2.0,3697.0,126.2,1.0,125.60000000000001,79.0,67.0,2.0,80.0,98.0,398.90000000000003,88.2,31.0,0.01,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,120.0,1.0,1.0,1.0,120.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.65,1.0,0.03999999999999204,0.0,0.5999999999999943,5.0,35.18298,31.0,5048.0,True,False,False
6.05,121,EV-LAB-001,NORMAL_BASELINE,67.18,67.4,66.98,2.7,-0.1,0.0,2.2,0.009999999999990905,4.9,39.2,2.4000000000000004,1.0,2.0,2.0,3695.0,125.4,1.0,125.7,81.0,67.0,2.0,80.0,98.0,398.1,87.0,31.0,0.014,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,121.0,1.0,1.0,1.0,121.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.57,1.0,0.009999999999990905,0.0,0.29999999999999716,4.9,34.6347,31.0,4915.68,True,False,False
6.1,122,EV-LAB-001,NORMAL_BASELINE,67.13,67.3,67.06,2.6,-0.1,0.0,2.1,0.05000000000001137,4.7,39.6,2.5,1.0,2.0,2.0,3692.0,125.9,1.0,128.5,79.0,67.0,2.0,80.0,98.0,398.1,89.2,32.0,0.012,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,122.0,1.0,1.0,1.0,122.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,122.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.59,1.0,0.05000000000001137,0.0,2.5999999999999943,4.7,35.51052000000001,32.0,4985.64,True,False,False
6.15,123,EV-LAB-001,NORMAL_BASELINE,67.08,67.12,66.91,2.6,-0.1,0.0,2.0,0.06499999999999773,4.6,38.800000000000004,2.5,1.0,2.0,2.0,3689.0,125.0,1.0,123.9,79.0,67.0,2.0,80.0,98.0,398.3,87.2,31.0,0.01,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,123.0,1.0,1.0,1.0,123.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,123.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.59,1.0,0.06499999999999773,0.0,1.0999999999999943,4.6,34.73176,31.0,4850.000000000001,True,False,False
6.2,124,EV-LAB-001,NORMAL_BASELINE,67.03,67.32000000000001,66.82000000000001,2.6,-0.1,0.0,2.1,0.04000000000000625,4.7,40.800000000000004,2.5,1.0,2.0,2.0,3687.0,127.2,1.0,129.1,79.0,67.0,2.0,80.0,98.0,397.90000000000003,90.0,32.0,0.01,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,124.0,1.0,1.0,1.0,124.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.04000000000000625,0.0,1.8999999999999915,4.7,35.811,32.0,5189.76,True,False,False
6.25,125,EV-LAB-001,NORMAL_BASELINE,66.98,67.18,66.89,2.5,-0.1,0.0,2.0,0.05499999999999261,4.5,40.800000000000004,2.5,1.0,2.0,2.0,3684.0,127.4,1.0,130.3,79.0,67.0,2.0,80.0,98.0,398.3,89.9,31.0,0.009000000000000001,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,125.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.05499999999999261,0.0,2.9000000000000057,4.5,35.807170000000006,31.0,5197.920000000001,True,False,False
6.3,126,EV-LAB-001,NORMAL_BASELINE,66.93,67.18,66.83,2.5,-0.1,0.0,2.1,0.07499999999998863,4.6,40.0,2.5,1.0,2.0,2.0,3681.0,126.10000000000001,1.0,127.30000000000001,79.0,67.0,2.0,80.0,98.0,398.70000000000005,89.80000000000001,31.0,0.014,2.2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,126.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,126.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.620000000000001,1.0,0.07499999999998863,0.0,1.2000000000000028,4.6,35.80326000000001,31.0,5044.0,True,False,False
6.35,127,EV-LAB-001,NORMAL_BASELINE,66.88,67.1,66.61,2.4000000000000004,-0.1,0.0,1.9000000000000001,0.025000000000005684,4.300000000000001,41.2,2.6,1.0,2.0,2.0,3678.0,128.0,1.0,127.30000000000001,80.0,67.0,2.0,80.0,98.0,398.40000000000003,90.4,31.0,0.01,1.9000000000000001,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,127.0,1.0,1.0,1.0,127.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.6,1.0,0.025000000000005684,0.0,0.6999999999999886,4.300000000000001,36.01536000000001,31.0,5273.6,True,False,False
6.4,128,EV-LAB-001,NORMAL_BASELINE,66.83,66.9,66.58,2.4000000000000004,-0.1,0.0,1.9000000000000001,0.0899999999999892,4.300000000000001,39.2,2.6,1.0,2.0,2.0,3676.0,125.4,1.0,124.10000000000001,80.0,67.0,2.0,80.0,98.0,398.5,89.30000000000001,31.0,0.011,2.1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,128.0,0.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,0.0,12.58,1.0,0.0899999999999892,0.0,1.2999999999999972,4.300000000000001,35.58605,31.0,4915.68,True,False,False
